Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,134.843540292627,143.172296029449,151.81034482889,160.687494567299,163.60310104524,163.5979712333,168.969098901515,171.530854181348,161.089238440284,150.225151240555,150.593388218474,147.102286735012,121.537014099357,101.619295782752,98.984112996045,100,100.035471677273,98.801524086502,100.055567040203,99.395198491583,98.427977888528,100.103224531492
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,75.822967262804,73.671502005416,110.074833212392,106.033537954271,114.436890174644,106.0068681173,102.634480553595,89.577237666627,90.079226338081,90.243507902203,90.191546413149,92.767570040466,88.608669468228,92.319704189828,95.332573599673,100,103.742633572594,110.52292333859,108.690756744766,126.84699295018,142.283021862807,143.67116270338
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,63.002275159001,65.768522811661,68.482639660645,71.755671146072,74.442141114558,78.119367512051,80.308132316278,82.692146956972,85.062294767108,86.856404561323,89.69966134899,92.246107895033,94.003994298633,95.984038210475,98.014791395895,100,103.33038790379,106.146866650655,107.364625560445,110.825704763376,114.864655408034,119.422445501495
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",55.715828428432,59.241849607623,62.277571433487,64.520591195143,67.229826602742,70.106672378639,72.490743985584,74.030595566649,76.489337439392,79.684996273249,81.678343215197,84.509508230886,87.81730001564,92.763361570606,95.909864062517,100,103.384386274423,106.877117853799,108.325557144265,112.834315778463,117.246114916027,123.966231934418
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,50.760237898802,57.298804102765,60.807949673569,62.889857350205,63.838230171057,70.320999550624,72.032429189141,72.642244699075,75.181076035293,78.401378172513,79.580443749013,82.423649096224,84.541774988488,88.692793078319,94.867424650128,100,103.5373079084,107.601058564362,111.780401454304,117.228850734943,121.052189738422,126.354277774803
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",55.008359785058,57.824998453084,61.062025699828,63.839063854203,66.440454882904,70.132905641522,74.473152138773,76.028721737387,78.676024583653,82.849422850056,84.110897060139,87.224237476805,90.200024677406,93.945794766232,97.266088921527,100,102.313557034345,104.226210084566,105.351744260688,110.530299330382,115.158701097234,121.083414957281
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,41.92147954256,43.893005028469,47.429669659949,51.769524945162,55.027202305482,59.311468172749,62.501104287934,66.226922379112,69.862762066734,75.742114334842,79.39960077163,84.197522598786,90.323477871145,92.762955931301,95.539600320357,100,104.63730849817,107.666000959165,111.878896309164,117.822975294335,127.473855350491,134.049476156655
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,43.005565550384,45.285479489662,46.596787723187,46.830356268002,49.913306288624,54.985645200244,57.429647166385,61.68213304132,66.531661140769,69.838024147752,74.795272435239,78.743550898983,86.18099318955,88.489468518555,94.691298304575,100,105.282431464406,116.933846830588,120.73844113464,127.619877234697,135.041785120807,142.878760799959
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",54.439036766452,57.08719166187,60.083715328336,64.11252494458,67.724248555888,70.351076428606,74.159259161613,77.441505467026,80.272994231778,82.392722514255,84.825043359401,86.724145133628,89.577897735325,91.798508172277,95.283265720703,100,103.577098401968,107.082594395856,108.502641588893,113.089819717747,119.817178047477,127.531140971158
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,53.011078396774,54.533663231613,56.686401895651,58.561245348562,60.994219942051,62.672157357997,65.493767982233,68.967956751111,72.331027926655,75.004591328025,78.065367976327,81.716882629506,86.613378372402,91.136629823651,95.917425525266,100,105.460022141466,110.852569137776,111.575642961702,121.674033308716,131.966865732831,142.239785911517
Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,56.487618457529,59.068886641718,61.465313091309,64.494780065946,67.14640053066,69.960055224842,72.851821135637,75.913325527854,78.086540492477,80.830966091998,83.447575564434,86.00543932,88.923451732166,92.239262911083,97.13056933794,100,104.238735089468,111.606934196177,118.584597788712,130.830907181259,143.305817697446,157.5374261567
"Índice de precios implícitos base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",43.91253926965,46.757977756487,49.778900163102,53.532739395833,58.090221395042,62.199834542945,67.305790404545,71.396131829946,76.027199075571,79.844908633732,82.735727665167,86.326908231228,88.787690799924,91.33530620851,95.890802404862,100,104.81144490256,109.796266728695,116.286267627541,122.655279649587,131.875394829504,138.50678750391
Variación porcentual anual de los índices de precios implícitos|B.1bP---Producto interno bruto<C1>,NA,8.117443276316,5.884982903022,6.107154478071,6.127791930534,6.310381649201,5.243482500577,4.372964190182,5.669633808665,4.54221513204,1.703882555208,4.368369117003,3.225428956765,6.077587681331,6.567594974079,5.204499959829,4.31901020763,4.619790152544,4.487972768516,6.666649477156,4.676373997733,3.746627332658
"Variación porcentual anual de los índices de precios implícitos|D.21-D.31---Impuestos sobre los productos, netos",NA,-3.668594528885,-2.020451282095,-3.990101885642,9.587202094447001,-30.768192939766,81.634025766968,8.373612132142,-7.486784971536,-5.992089102492,32.648219989049,38.928794362839,12.578152330413,14.9411583814,-5.516683039419,4.983113765711,9.279555632839,19.278169662103,-3.394852168102,-15.464599910276,29.460149579101,11.981390097587
Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,8.695401607903,6.267228520047,6.543229540683,5.926918961278,7.849756035276,3.187232642046,4.101987751169,6.135087286866,4.844864764592,0.745798775443,3.025247951201,2.728897456095,5.551071788503,7.347386205587,5.217083983688,4.03403466792,3.809266339147,4.96858301006,8.079322581176,3.419330465629,3.218765554205
Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,8.507442616422,3.154427183522,4.809239003761,7.290024102642,6.006483785299,3.84496635338,6.676180961516,7.805893557523,4.58201531706,-1.221549566298,3.798152234373,6.082328136017,10.377228674461,6.785700988708,4.686663994766,4.167435137907,6.148143360638,10.379270547449,12.241130664833,7.691003020813,5.389760401604
"Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,8.507442616422,3.154427183522,4.809239003761,7.290024102642,6.006483785299,3.84496635338,6.676180961516,7.805893557523,4.58201531706,-1.221549566298,3.798152234373,6.082328136017,10.377228674461,6.785700988708,4.686663994766,4.167435137907,6.148143360638,10.379270547449,12.241130664833,7.691003020813,5.389760401604
"Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,8.176715049538,-0.07564312601,9.106926222193,13.019724622794,8.083292333069,5.787012591063,7.612109215472,11.750444918103,0.877934840747,-7.30058062239,-0.301221542462,6.017375896447,14.212643264529,8.921130662127,3.729039697214,4.55161021582,8.062874463901,12.137512911579,14.319429394926,7.97438467157,5.765126355445
"Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,11.502066037941,7.640407760126,-0.481562571911,-1.894640064634,3.167769060878,2.189954632147,5.460147838867,1.638681399494,12.409301613275,11.367415093408,12.176329341674,6.937403508038,4.44028682645,2.377075544456,6.643773738167,3.075501360932,2.58741122543,7.165884248303,7.597164451107,8.465670173947,5.730358583393
"Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,-1.014412965034,5.108433956815,0.554056528152,2.787150657293,-5.286768532105,0.037653955355,-1.124692579463,-0.975684537805,2.486573573384,5.294308484232,-0.957258528005,1.370930079428,11.212000824369,14.483102913192,15.867082237806,20.787174810652,6.305092797239,0.933963030001,16.091652924334,3.800629675515,-14.956048192602
"Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,1.731369807859,4.632878748428,2.589483199473,2.903519323037,2.520701823452,-3.552577700321,3.053748968033,4.606344862698,-0.221921413043,-0.191908889464,2.902238669691,1.742107360008,4.87117474811,4.596067833283,2.344482927268,2.184514688648,3.873395510376,7.509351082728,11.003540814233,3.246130430194,6.179387288529
Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,13.007968695352,5.868340415461,10.126625669314,5.982174752941,10.841660061253,-1.46603909382,6.409300581621,10.155618457664,5.372434623824,-2.717099695982,3.149607626732,0.605295777528,6.870292030674,12.615280891606,7.387342526921,5.072096833596,2.405937227247,7.420050651937,9.54805272218,2.626187064106,0.78175769991
Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,37.548651146154,22.713605935282,15.367604014225,14.82136513168,21.017529310172,-22.772592912991,19.907515065304,32.647674374564,-0.827573124527,-10.734120496418,1.11870080706,-34.356122564664,4.327840950275,34.148413251415,14.23481573515,16.091993887179,-13.767955258079,9.62880409129,-0.959842180155,1.273606712246,-2.921353094881
Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,40.553889816907,24.382765239714,13.885585293466,15.638468538341,24.500695714739,-25.871145277297,20.845743497459,34.624878779295,-0.22490205822,-9.825684567765,2.078226007461,-41.904989699854,-2.338650394873,45.468673357503,17.645586483333,19.395950614232,-25.642815285001,5.652556683674,3.003353176715,6.804830866665,-12.657901738061
Variación porcentual anual de los índices de precios implícitos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,16.37169991075,12.300998750675,28.276534643313,12.612150775737,-3.038861723495,5.738749743337,17.268016870923,24.946686772962,-1.309186134735,-13.557431179057,-2.795754433623,3.498467321201,19.316418107466,10.645672317283,6.23354783153,8.145808854322,18.457701086703,15.483810795752,-6.733489100942,-7.444013150624,18.118129130667
